Linear Greedy Val,Quadratic Greedy Val,Projected Subgradient Val,Linear Greedy Strategy,Quadratic Greedy Strategy,Projected Subgradient Strategy,x,y,u
0.17074954500404826,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[50.430446365638765, 31.454550179844336, 36.57068240105674, 10.860806364586841, 41.871960313792954, 62.10983216378962, 59.803457781475515, 26.764550285027976, 40.69146443295301, 78.56277520590267]","[1, 0, 1, 1, 1, 1, 0, 1, 1, 0]","[36.806660256292936, 32.41144376949904, 50.896607399724004]"
0.21200508437806675,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[30.695527947060164, 22.187028069476007, 49.75692909854668, 21.49842193231658, 70.58200599219475, 76.46861877056877, 57.807188260897625, 97.39866714848145, 87.82012513794722, 33.94168509105006]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 1]","[92.84079863987185, 25.03740570055696, 55.623188250775236]"
0.3498308454581458,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[76.40506115435173, 33.35578135745841, 86.3941783178346, 85.37249344917667, 89.61277677919584, 23.461952569479372, 75.37771974520972, 30.411337970830115, 58.45227693264569, 38.2668009735239]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]","[21.03197143481992, 88.40133599331112, 11.922907140459039]"
0.2739121337285475,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[12.791102214836524, 59.823129035176635, 91.00766222175685, 90.24025630987657, 46.04728872969466, 50.76798919303475, 91.75038398860173, 90.41389832285819, 56.0489117102217, 73.08093936683831]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[16.37639084748902, 43.86476540019133, 5.540899157212753]"
0.0620231438149523,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[44.763821379075665, 87.6257717885461, 39.54841358603433, 92.88881542146673, 91.39114719014, 42.2615792914894, 45.79349076982292, 77.90427479462944, 75.49315221062409, 27.470908446817983]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1]","[54.13158022860999, 8.636900903627865, 44.66812207327817]"
0.28180423584587155,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[33.694887604981794, 20.937730101111285, 71.87084356556173, 59.506291466272764, 38.07130347322224, 39.6786854055376, 25.422319629694798, 12.322776173216873, 82.79906942895406, 60.74544862585731]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1]","[21.562721967880407, 20.903107761063843, 21.510611142486237]"
0.17755594295374622,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[91.60906746551528, 44.69273090098619, 82.25634201820723, 48.34887838724396, 35.477164610902136, 54.9125453295147, 32.23364679495374, 38.13847017847002, 35.160708003717254, 53.86496285767764]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 0]","[58.418130483713014, 82.89035999999678, 85.15268649438259]"
0.08881476287982693,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[41.45923596926441, 13.056308537653234, 65.96339037590423, 34.47233933164398, 35.0156748149432, 11.472881944305778, 69.20412140413822, 58.78784083722431, 74.62450359407717, 70.9479653261034]","[0, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[72.11569189344024, 69.81632943867186, 78.04290875595866]"
0.09234832604108628,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[32.33469418906798, 95.67896843613251, 53.60651560580812, 97.57677740239555, 52.59909104844816, 12.503427954737228, 24.979405597289574, 89.6206864712044, 57.85370245129645, 52.91040194529319]","[0, 0, 1, 1, 0, 1, 0, 0, 0, 0]","[50.837131352637776, 41.06299961196345, 47.66239831506087]"
0.07246709177021979,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[90.84203461822385, 49.21099860173269, 60.84144368858966, 73.22940176171902, 36.30602338950746, 24.124704095279693, 17.271970881567924, 38.28104095891556, 83.35020934641693, 11.878149782694011]","[1, 1, 1, 0, 0, 0, 0, 0, 1, 1]","[0.21417305477903215, 69.55974773780198, 21.969930416800576]"
0.017252210327044097,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[96.11694085191453, 70.717854803184, 49.82797169688522, 14.313803655161447, 61.70344336279088, 58.96047477845894, 72.67898932252396, 43.03819621952859, 28.673171066236335, 53.00929473037439]","[1, 1, 1, 0, 1, 0, 1, 0, 0, 1]","[81.89552495383718, 25.252430831590388, 54.2832428430714]"
0.3719998995222128,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[51.41679216806914, 63.07977255983945, 52.436418778163585, 33.18754924603934, 79.09888844766165, 51.07053389023895, 64.98638192800922, 72.864097458975, 69.84129771364934, 77.94902663891965]","[0, 1, 0, 1, 1, 0, 1, 0, 1, 0]","[10.646939075472739, 26.521257962655554, 39.06845156133816]"
0.3362370131267764,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[92.48902699514606, 44.77842027753986, 51.85176300135486, 66.29071872607994, 60.60658944834387, 44.15581170191186, 67.96491137258683, 52.895116999902854, 66.21022959592341, 38.286049818945266]","[1, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[10.161230798169607, 4.782585786516236, 56.04777478291386]"
0.1338949250159901,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[24.21772815164904, 96.07781239640357, 32.94299688699324, 20.569254742408162, 59.02743655539212, 25.94172631621005, 38.91319637962809, 40.86216882345722, 62.936138037551984, 45.48051708620709]","[0, 0, 0, 1, 0, 1, 1, 0, 1, 0]","[80.90106661593776, 14.146525412874912, 85.8602897024482]"
0.2981075893672366,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[35.32652676943352, 73.55556596952597, 65.7175591815375, 71.11350417242436, 39.46968400677402, 21.793903465860854, 46.55615222114188, 69.67994958741188, 80.58580775956752, 81.65302734789691]","[1, 1, 1, 0, 1, 1, 1, 0, 0, 1]","[48.77467452582619, 80.68229289764531, 63.91471233201036]"
0.08859236651174637,-0.0017159213745431869,-0.00534089111701893,"[0.0, 0.0, 1.0]","[0.25, 0.5, 0.25]","[0.08841944284156145, 0.6870515971864044, 0.22452895997203443]","[53.138512193449, 86.32462909911949, 50.29604385658126, 30.51536151088851, 57.278226264397006, 20.738553137290804, 51.992324285721104, 63.4141889056983, 91.35969402372396, 73.05790075953732]","[0, 1, 0, 0, 0, 0, 1, 1, 1, 1]","[67.39262649306727, 28.098889158238027, 60.69160605328]"
0.20702751443415565,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[54.81368419756227, 70.05709618506715, 22.8503766463484, 95.9753075187477, 78.37283448495828, 90.34878772437956, 21.410312780614177, 77.5683271476879, 32.47742151080885, 95.65735823681275]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[40.026024487759436, 46.04921295420238, 4.160172230085912]"
0.1340487651625909,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[30.290633118831423, 21.34062395343521, 85.39046956842562, 45.075515181140254, 69.74479814422611, 98.74217354173881, 65.59688672228872, 50.393764624728696, 59.6888334433328, 70.50261957166684]","[0, 0, 1, 1, 0, 0, 1, 1, 1, 0]","[86.22240270959854, 3.7758998913387187, 34.621995695124475]"
0.040078094017500426,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[46.28859802695823, 72.74652410153428, 78.30464078809402, 76.34567114003111, 18.731218310747963, 44.56011146184416, 71.99035996561472, 25.597673791166883, 52.069650702177725, 88.44626334552818]","[0, 1, 1, 0, 0, 0, 1, 0, 0, 0]","[86.87190413788026, 75.8429253011153, 71.73688326113661]"
0.15561831260681985,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[82.47611568461478, 17.52110371912391, 60.90372682110857, 23.67941412982495, 22.091243102946947, 53.95929691424209, 33.28983739628076, 10.340892154033938, 31.47574589554097, 83.94413564719659]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 0]","[89.28815109725741, 2.6159431387813625, 84.44839740849585]"
0.3410995432680157,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[83.20164144132409, 72.05675888039914, 96.05583030607029, 97.65364870930179, 89.36305729314833, 60.96227593847658, 44.71762820349474, 54.36485745549222, 60.16421772089221, 98.02643432901642]","[0, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[39.66866625391331, 50.21786675734782, 46.91704171688899]"
0.06922269294297027,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[66.99643345401113, 89.33749057807347, 12.312026146437894, 68.63369270762456, 92.72308559328884, 47.95428491443278, 84.49238600078432, 35.825718993200866, 12.875136275537734, 63.14117304444055]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[56.017105192419756, 25.33261116389004, 45.212249783097704]"
0.016359434864080646,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[41.63610716693274, 26.271798661942142, 15.387799819682943, 30.277339379901036, 88.27605688852545, 40.345625039907716, 89.83054245237892, 88.58599584022731, 47.85206937960746, 83.09850880840729]","[0, 1, 0, 0, 1, 0, 1, 1, 0, 1]","[32.75731084113279, 84.10082180140147, 89.26393865969771]"
0.06611335099825894,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[86.1705752709976, 23.549768090788145, 75.14025785218391, 20.187128364240778, 12.464424615022029, 90.3229034149056, 49.073875572213105, 85.06693212194149, 67.9345106381935, 22.783604464923208]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]","[9.78438510718902, 53.95959560391081, 76.25094399125281]"
0.02778204711704771,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[83.79526177272079, 47.55784754265162, 30.518514596715313, 10.564306302494556, 68.31114765445825, 67.63638087504194, 37.17174011583404, 61.40235995837383, 84.75137956187146, 43.440802701885275]","[1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[80.37380954487728, 60.30703479117571, 42.183349168555864]"
0.012859513164700118,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[57.11620658987613, 67.3405157124891, 47.99445325903559, 90.33935649233898, 28.758574332299716, 91.85964650268994, 21.297208476369626, 28.76274416641635, 60.91618216774186, 30.327846673285375]","[1, 0, 0, 1, 0, 1, 0, 0, 1, 0]","[1.0151262632513314, 13.710201166008995, 38.002799934400166]"
0.27699677117229793,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[90.01877224027395, 59.79970760115779, 87.36360230190043, 66.66123407001751, 78.69515291971983, 50.04320901672002, 19.444918567220096, 78.62547869504026, 49.20965536288537, 63.53219056802154]","[1, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[43.35615045993272, 71.05830773015776, 24.391332013316568]"
0.261222232671727,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[46.035509813808304, 22.789575834811373, 77.47695771622719, 69.91709521283335, 52.924838956076286, 68.7521733610023, 98.27949292835825, 81.77145848803981, 74.44398446245468, 45.82469723874313]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[11.525716918347495, 78.03567274188529, 56.834817973075424]"
0.10904488687749947,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[17.132161361293118, 89.81482313856378, 53.03146129665541, 72.16489980495535, 50.9095831914923, 31.791500516366515, 44.27343974227542, 98.34372445395505, 46.953826873016865, 81.34900420252903]","[1, 1, 0, 1, 1, 1, 1, 0, 0, 1]","[87.15841101724871, 61.60901541304147, 15.8746151106541]"
0.14440492795540016,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[67.36315695043399, 88.91435106690842, 73.88474978644946, 60.0195806322063, 98.10203340514515, 25.781998148055866, 60.23876319605392, 57.62502723368154, 97.19011091762029, 53.799461599567515]","[1, 1, 0, 0, 1, 0, 0, 1, 1, 0]","[39.22358149937695, 67.96520196801032, 61.3355822364785]"
0.4256880132605754,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[77.77990601864654, 57.884909687842494, 96.5143888559539, 68.58069965634033, 38.01350587260896, 70.6994177523888, 60.24369481418558, 99.45166440191088, 22.561038885795917, 88.66035994632995]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 1]","[46.32282788882208, 7.696338993026297, 27.092284157481572]"
0.15782433523522812,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[89.41922963360749, 88.52913362658933, 37.60346877344756, 32.776138833361735, 58.71204383061939, 63.53548646452204, 84.30754534075689, 57.37251228316429, 71.64154021811551, 65.24573755908976]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[27.54505423420781, 93.01606478104361, 69.60174232862411]"
0.13653969412575429,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[35.80952248198204, 64.53136018031515, 38.23975015609314, 13.41538454501677, 89.88442376329193, 86.90599116369275, 73.84647982192344, 29.46672205564716, 18.816716362774322, 66.51189654927802]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 1]","[34.240409046992525, 54.5376081893813, 14.63873312620343]"
0.2364197012518216,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[28.458657002366788, 25.18491525666711, 38.31499652624221, 35.852232516170375, 78.24820100561598, 14.445238355505236, 62.37307646217017, 89.58590621945802, 41.68224769240484, 35.68036894103723]","[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[71.39778952482888, 30.28138687874613, 90.41210359987937]"
0.18630274779270786,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[24.32675982959636, 93.7560104397994, 96.70456634116255, 39.38446251665788, 93.91529922420177, 46.69219751514252, 68.58823802338235, 88.01950368331188, 74.80928142047767, 92.07082957916484]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[95.35076384350619, 87.70618384376476, 55.89327449890603]"
0.06700833364463527,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[55.95407036758095, 83.44719007828685, 42.176334502901625, 22.785850287585333, 12.914098077389495, 12.807315431818388, 44.315690676337525, 16.50218137218717, 33.19341492494959, 77.54857129240911]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]","[72.51843532882594, 9.093944708742141, 47.61992420692707]"
0.07697395767174134,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[64.569506800232, 86.47541515812175, 79.97083881542795, 62.589892833445234, 63.50699763245079, 72.84296506532037, 54.48060013427169, 62.64874371636756, 33.853581209764066, 25.20765071489577]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[88.07907033719414, 51.675766563143235, 61.51814590986593]"
0.03603934361171478,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[51.22792779112275, 19.295687266131715, 60.91348629391017, 67.7918076013655, 35.2758132562589, 33.48892540884805, 55.34393779636198, 14.94313927848842, 51.246912253624345, 84.74595253464149]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[12.851510494335116, 78.92859156589567, 85.697365733475]"
0.12824900017247765,0.0,0.0,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[36.17214015758046, 26.761035381818157, 10.262829139646339, 31.815946912624998, 30.834904728558268, 84.2483569983841, 51.97565257180505, 94.34844058854682, 74.93746198250932, 17.482658312703833]","[0, 1, 1, 0, 0, 0, 0, 1, 1, 0]","[0.08234660343681144, 55.604127360779046, 3.706380623234984]"
0.177034350145216,0.0,0.0,"[0.0, 1.0, 0.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[20.36222458938325, 52.51015509223103, 22.329562236235024, 16.807743681794115, 80.18002481661415, 62.23346902339488, 70.89198361399403, 25.810543479621824, 25.24178813018679, 18.782056286429714]","[0, 1, 0, 1, 0, 1, 0, 1, 1, 1]","[15.718877467262837, 37.02677596994739, 81.17486094688047]"
0.2779137372278086,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[68.6402835005471, 14.906600578964436, 76.45595875619422, 74.79909902701807, 36.851080110663005, 96.27590727742873, 99.2096652121848, 65.24478850272578, 79.79828348941528, 34.0274862166321]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 1]","[12.212660641540285, 6.297846400686513, 98.51247277710591]"
0.12526833947769378,0.0,0.0,"[0.0, 0.0, 1.0]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[57.94575724237994, 34.294471332577956, 14.647333497938563, 74.45622046692226, 15.423582249288458, 45.5440907821699, 82.97781692119413, 22.71190863913997, 21.680906484008723, 49.11532251560515]","[1, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[4.899312092643449, 21.663954006702323, 15.873640452455984]"
